"","regulatory.gene","target.gene","weight"
"2469","NR3C1","CREM",0.0115386445948765
"2470","ZNF473","ZNF549",0.0115386076098919
"2471","ARID5A","ZFAT",0.0115349864454721
"2472","HMBOX1","IRF9",0.0115343198843772
"2473","ZNF436","HHEX",0.0115324717052688
"2474","MEF2C","MLXIP",0.011532289539319
"2475","ZEB1","ZNF253",0.0115314533430082
"2476","CHCHD3","ZNF626",0.0115303387483037
"2477","ZNF496","MXI1",0.0115281540426324
"2479","KLF3","ZNF277",0.0115265869556621
"2480","NCOA3","DRAP1",0.0115251112991794
"2481","ZNF471","ATF5",0.0115245248903648
"2482","ETS1","ZNF524",0.0115240190607913
"2483","ZNF398","ZNF772",0.0115199569620626
"2484","IRF1","BATF3",0.0115182302582583
"2486","NRL","ZNF316",0.0115163035333592
"2487","ZFAT","GCM1",0.0115161859014054
"2488","NR1D1","STAT3",0.011515020744013
"2489","ZSCAN22","ZFPM1",0.0115133899348771
"2490","LEF1","ZBTB32",0.0115131390245177
"2491","ZNF395","ZNF581",0.0115127727200466
"2492","CXXC5","EGR3",0.0115107882701474
"2493","ZSCAN12","SPIB",0.0115082676817882
"2494","MXD3","ZNF791",0.0115070842028435
"2495","MXI1","KLF10",0.011506437139741
"2496","ZNF436","ZNF296",0.0115061910018756
"2497","ZNF154","LCORL",0.0115044604941084
"2498","DNTTIP1","ZNF398",0.0115038046757117
"2499","ZNF814","LIN54",0.01150190282109
"2500","FOS","FOXK1",0.0114985231031461
"2501","RUNX1","NCOA2",0.0114984468432983
"2502","NR2C2","NR4A3",0.011497756369572
"2503","ELF2","AHR",0.0114960862320421
"2504","ZNF581","TCF7",0.0114941779715218
"2505","ZNF75A","HOXB2",0.0114915464043776
"2506","ZNF831","THAP11",0.0114907924481412
"2507","HOMEZ","STAT6",0.0114906060558824
"2508","FOXJ2","ZNF33A",0.0114900329906512
"2509","ZNF473","CREBL2",0.0114898534685135
"2510","POU5F1","ZFY",0.011488614164205
"2511","ESRRA","SON",0.011488516613105
"2512","PHF20","NKX6-3",0.011487819583099
"2513","FLI1","ZNF649",0.0114873812406495
"2514","TGIF1","ZBTB14",0.0114849800874412
"2515","ZNF24","ARID5B",0.0114835634278564
"2517","MEF2B","ARID5B",0.0114816694602601
"2518","ZNF831","MYBL2",0.0114808536750596
"2519","ZNF572","AHDC1",0.0114796421787927
"2520","HSF2","TBP",0.0114789192880251
"2521","PURA","ZBTB38",0.0114757201429183
"2522","IKZF3","DRAP1",0.011470633763712
"2523","BAZ2A","NFATC2",0.0114692905464078
"2525","ZNF671","ZNF397",0.0114674056323722
"2526","IKZF3","TCF12",0.0114670281536711
"2527","NCOA3","ZNF777",0.0114653685620862
"2528","KLF6","NR3C1",0.0114622514005699
"2529","ZNF717","ZNF75A",0.0114621166466336
"2530","FLI1","ZBTB7A",0.0114598902003622
"2531","SATB1","ELF1",0.0114573646582186
"2532","MEF2A","TET3",0.0114545248952619
"2533","PURB","MYBL1",0.0114538527670424
"2535","BRF2","RFX1",0.0114529043811412
"2536","ZNF382","ZNF709",0.0114516530589181
"2537","ZNF713","GTF2IRD2",0.0114506474318256
"2538","ZNF148","E2F4",0.0114484644964147
"2539","MBD1","ZNF229",0.0114481483705924
"2540","ZNF302","ZNF746",0.0114481095073066
"2541","ZNF189","DDIT3",0.0114461845449173
"2542","EGR2","ZNF43",0.01144530489339
"2543","HIF1A","LCORL",0.0114442193933364
"2544","BPTF","SKIL",0.0114441279663171
"2545","NME2","ZKSCAN8",0.0114440877306738
"2546","FLI1","JRKL",0.0114437959597057
"2547","ZNF136","TFCP2",0.0114414918085489
"2549","ZNF586","BACH2",0.0114379109258847
"2550","RARA","SREBF2",0.0114356551428898
"2551","ZBED1","ZNF554",0.0114345026072427
"2552","ZNF282","ZBTB40",0.0114321895902672
"2553","ZNF649","ZNF277",0.0114301652730575
"2554","MTERF4","GLI4",0.0114265046228758
"2555","ZNF71","ZNF251",0.0114248613561715
"2556","JAZF1","NFYA",0.0114222130097311
"2557","ZNF664","NKX6-3",0.0114160409145036
"2558","MAF","MYCL",0.0114147067048414
"2559","ZNF292","MAFF",0.0114137841715933
"2560","LCORL","ZNF439",0.0114118215126269
"2561","ARNT","STAT6",0.0114072597384756
"2562","ZNF675","BAZ2A",0.0114044239711052
"2563","ZNF671","HIVEP2",0.0114037116157238
"2564","ZNF280D","CEBPG",0.0114025928956763
"2565","ZNF16","ZNF852",0.0114022774410206
"2567","HIVEP2","MAFG",0.0113968961698846
"2568","ZNF706","ETV3",0.0113937122053373
"2569","KDM2A","DNMT1",0.0113925655723916
"2570","ZBTB2","ZNF136",0.0113913646940342
"2571","PA2G4","CENPA",0.0113803838690847
"2572","ZFP91","IRF7",0.0113800572299632
"2573","THAP8","ZNF235",0.0113798413773139
"2574","IRF4","SCX",0.0113793824202443
"2575","ZNF623","ZNF845",0.0113788752572979
"2576","TGIF2","ZNF596",0.0113780618942843
"2577","MEF2C","ZNF217",0.0113777596386253
"2578","RBSN","CLOCK",0.0113764830500288
"2579","ZNF671","ARID3A",0.0113718417953189
"2580","ZNF184","MAF",0.0113695925202654
"2581","NFX1","ZNF358",0.0113695111003444
"2582","NME2","ARID2",0.0113608991863357
"2583","ZFP30","CUX1",0.01135891347638
"2584","CAMTA1","MYSM1",0.0113565020075477
"2585","MAZ","ATF3",0.0113540290371558
"2586","ZBTB25","ZNF416",0.0113539556282379
"2587","ZNF597","HOXB2",0.0113485445330748
"2588","PPARA","USF2",0.0113481908221064
"2589","FOXO1","E2F4",0.0113435653140844
"2590","ZNF236","ZNF780A",0.0113420252819044
"2591","MEF2C","SETDB1",0.0113409138812897
"2592","FOXJ2","ZNF626",0.0113358963890742
"2593","ZFP69B","IRF7",0.0113307473171734
"2594","ZNF324B","AEBP1",0.0113298633025306
"2595","ZBTB7B","IKZF1",0.0113297581249581
"2596","ETS1","ZXDC",0.0113278099671056
"2597","ZNF518A","CC2D1A",0.0113257652637993
"2598","ZNF292","ZNF546",0.0113249230667175
"2599","PA2G4","MYBL2",0.0113231344489734
"2600","ZNF473","HMGA1",0.011318326981725
"2601","ZNF713","ZEB1",0.0113168627169414
"2602","ZBTB5","RARA",0.0113168012622805
"2604","ZNF718","KLF12",0.0113143042881334
"2605","ZNF585B","ETV2",0.0113134004667238
"2606","BPTF","TCFL5",0.0113108350818049
"2607","ZNF740","GCM1",0.0113087754227773
"2608","E2F5","CGGBP1",0.0113059325473387
"2609","SETDB1","ZNF331",0.0113030479168423
"2610","HIC2","ZBTB40",0.0113026334029998
"2612","ZNF70","ZNF581",0.0112983449309937
"2613","AEBP1","KDM2A",0.0112978293879568
"2614","ZNF284","GMEB2",0.0112936239615055
"2615","TFEC","FOSL2",0.0112916901114796
"2616","ZBTB4","E2F4",0.0112908744299257
"2617","ELF1","ZNF804A",0.0112891718528707
"2618","ZNF749","HOXB2",0.0112888317635052
"2619","ZFP69B","DBP",0.0112883714294833
"2620","CEBPZ","IKZF1",0.0112878488737317
"2621","HMG20A","ETS2",0.0112859946410171
"2622","USF3","ZNF182",0.0112846112237588
"2623","ZNF25","TCF7",0.011284117714705
"2624","ZNF43","NFIC",0.0112794917902114
"2625","SP2","ZMAT1",0.0112791847210807
"2626","E2F1","MEF2D",0.0112791205849029
"2627","POU2AF1","IRF5",0.0112772855094246
"2628","MAZ","ZNF19",0.0112755396962331
"2630","ZNF277","ZNF853",0.0112727816904522
"2631","ZNF623","PURA",0.0112724912353378
"2633","ZNF282","ANKZF1",0.011268250042538
"2634","PPARA","FEZF2",0.0112674588084343
"2635","GATAD2B","ZNF275",0.0112661188277021
"2636","ZNF706","MBNL2",0.0112646094803307
"2637","PURB","KDM2B",0.011263270070499
"2638","ZNF568","ZNF281",0.0112618983060155
"2639","IRF1","ZNF177",0.0112607761567277
"2640","MBNL2","BATF2",0.0112535281272794
"2641","ZNF791","ETV3",0.0112497418016622
"2642","ZNF671","ZNF212",0.011249330545963
"2643","SNAPC5","TCF4",0.0112471801206143
"2644","CAMTA1","ZNF687",0.0112468789680524
"2645","ZNF234","ZFP14",0.0112452649027225
"2646","NME2","PRDM2",0.0112447263863458
"2647","ZNF512","STAT6",0.0112446501556401
"2648","ZBTB9","GLI1",0.0112446457409687
"2649","MLXIP","ZNF410",0.0112434049083758
"2650","ZNF154","ZNF654",0.0112406149043566
"2651","ZNF607","POU2F1",0.0112406055920607
"2652","SLC2A4RG","NFYA",0.0112389173251713
"2653","ZNF322","E2F3",0.0112383907318455
"2654","ZNF599","PAX8",0.011237885820224
"2657","ZNF174","SON",0.0112345679619556
"2659","ARNTL","ZMAT1",0.0112310150734507
"2660","ZNF43","AKAP8L",0.0112283004565977
"2661","ZNF143","TCF7L2",0.0112261619603832
"2663","ZNF891","EPAS1",0.0112253362254293
"2664","PRDM2","CDC5L",0.0112247429176613
"2665","SMAD4","BATF2",0.0112213059955472
"2666","SKI","IRF8",0.0112212478803219
"2667","STAT6","BHLHE41",0.0112185348673052
"2668","ZNF160","ZNF367",0.0112166775628549
"2669","ZNF211","MYBL2",0.0112163588483255
"2670","ZNF410","ZNF284",0.0112161244505234
"2671","ATMIN","MGA",0.011213504157098
"2672","CEBPA","KDM5B",0.011212234634731
"2673","THRA","ZNF286B",0.0112117209260263
"2674","ZNF548","ATF6",0.0112091424573823
"2675","SOX6","GABPA",0.011208560966134
"2676","MYBL2","FOXO4",0.0112084064717505
"2677","ZNF783","ZNF215",0.011208042159257
"2679","FOXJ2","ZNF350",0.0112066676578835
"2680","ZNF781","AEBP1",0.01120294194907
"2681","ZNF428","ZBTB6",0.0112026986267185
"2682","NFIL3","IKZF5",0.0112026411873163
"2683","MAFB","MAF",0.0112016798721055
"2684","TCF3","MAF",0.0111995797114335
"2685","ZNF675","CGGBP1",0.0111987977672015
"2686","ETS2","ELK3",0.0111987022088615
"2687","ZFP82","ZNF823",0.0111986343490686
"2688","ZNF253","ZNF439",0.0111965939466733
"2689","SATB1","ZNF585B",0.011195523410728
"2690","FLI1","ZNF439",0.0111946901971501
"2691","REPIN1","NR4A3",0.0111945889833987
"2692","CHAMP1","RORA",0.0111894559520645
"2693","CHCHD3","ZFPM1",0.0111887856279871
"2694","ZNF83","ZNF215",0.0111880738262102
"2696","ZNF804A","GTF2B",0.011186986593781
"2697","CENPB","GMEB2",0.0111859277863232
"2698","ZNF224","ZBTB42",0.0111856327068144
"2699","MXD3","JRK",0.011182808670685
"2701","ZNF585A","HIF1A",0.0111801148905191
"2702","ZNF487","TCFL5",0.0111797748764147
"2703","ZKSCAN8","NR4A2",0.0111782015546812
"2704","PURB","TCF7L2",0.0111778038290502
"2705","ZSCAN21","ZNF490",0.0111777433421802
"2706","ELK1","HBP1",0.0111767454155034
"2707","JUN","KLF15",0.0111755244702804
"2708","BAZ2A","FOXM1",0.0111734253804495
"2709","ETS1","ZFP14",0.011166983748127
"2710","ZNF623","ATF4",0.0111656871077747
"2711","C11orf95","ZHX2",0.0111652111590497
"2712","MYB","ZNF331",0.0111643087661901
"2713","PURA","NR1H2",0.0111634705156521
"2714","PHF21A","NFATC2",0.011163231009695
"2715","NFATC3","CEBPB",0.0111629333233843
"2716","THRA","ZNF596",0.0111614135449805
"2717","SKIL","ZKSCAN8",0.0111604348950394
"2719","MEF2C","ZFHX3",0.0111589172052744
"2721","MGA","ZNF441",0.0111570393571576
"2722","ZNF718","FOXJ2",0.0111563819555534
"2723","CHCHD3","NR4A1",0.011155675925375
"2724","ZNF467","NFIL3",0.0111510433861998
"2725","NRL","KDM5B",0.0111500546713207
"2727","ZNF107","E2F1",0.0111430842093701
"2728","POU6F1","ZNF91",0.0111428213644365
"2729","E2F3","ZNF821",0.0111423745805005
"2731","ZNF623","MYSM1",0.0111405722380713
"2732","SKIL","ZBTB43",0.0111383739366721
"2735","ZNF761","STAT2",0.0111340802275609
"2736","ZNF511","ZNF23",0.0111336914377512
"2737","ZSCAN22","ZNF181",0.0111325657556477
"2738","ZSCAN21","PRDM16",0.0111315303284026
"2739","NME2","NCOA3",0.0111290826551227
"2740","CEBPD","MYCL",0.0111289395808052
"2741","ZNF831","ZNF671",0.0111285178707853
"2742","MLXIP","NFATC2",0.0111280963851483
"2743","NR4A3","HIVEP1",0.0111274835509974
"2744","YBX1","TP73",0.0111249373339539
"2745","TFEB","STAT6",0.0111244576118653
"2746","ZNF404","ZNF506",0.0111244548350529
"2747","ZNF718","SP3",0.0111239818276842
"2748","NFKB2","MAFB",0.0111229202642458
"2749","ARID3A","NFXL1",0.0111203698733813
"2751","ZNF804A","ZBTB44",0.0111187077823785
"2752","ZNF718","ZNF621",0.0111173668264789
"2753","ZNF253","ZNF579",0.0111155657146894
"2754","CHCHD3","NFX1",0.0111148320695928
"2755","ZBTB38","IKZF1",0.0111122888262734
"2756","MLXIP","ZBED4",0.011111180921139
"2757","YBX1","ZNF274",0.0111102760454043
"2758","ZNF737","ZFP64",0.0111090194978689
"2759","HMGN3","KLF6",0.0111073390812125
"2760","ZNF24","ZNF713",0.0111068717777899
"2761","ZNF730","ZFAT",0.0111033886352011
"2762","POU2AF1","MYBL2",0.0111028329740385
"2763","IKZF3","FOS",0.0111023613106616
"2764","ZNF420","ZFP90",0.0111014101722227
"2765","ZNF229","ARNT",0.0111011763058114
"2766","REST","ESRRA",0.0110998734092853
"2767","ZNF280D","MYBL1",0.0110981890395873
"2768","ZNF609","TMF1",0.0110974295721812
"2770","ZNF416","ZNF410",0.0110947137290415
"2771","ZNF57","SCX",0.011092723844327
"2772","ZNF225","ZNF222",0.0110925090206081
"2773","ZNF248","ZFP90",0.0110911825228543
"2774","ZNF254","CGGBP1",0.0110886885571965
"2775","ZNF429","ZNF589",0.011087625521453
"2776","AKAP8L","TP73",0.0110852566553833
"2777","ZBTB2","GLYR1",0.0110825126155326
"2778","ZNF253","FOXP1",0.0110804092119212
"2779","ZNF445","SLC2A4RG",0.0110793795732978
"2780","ZNF621","CDC5L",0.0110778947611114
"2781","DOT1L","HMG20A",0.011076785295822
"2782","ZBTB4","ZNF91",0.0110744479513918
"2783","ZKSCAN5","ZNF83",0.0110735232341505
"2784","MAFB","ETV5",0.0110722717544106
"2786","JUNB","NR1H2",0.011070854305102
"2787","KLF13","TCFL5",0.0110703101616633
"2788","MTF1","CEBPD",0.0110689936146956
"2789","ZNF267","PRDM8",0.0110685484503969
"2790","ZBTB38","ZBTB17",0.0110680577852818
"2791","MYPOP","SP140",0.0110650232614138
"2792","JRK","SETDB2",0.0110649146263272
"2793","EPAS1","CREM",0.0110630148558076
"2794","ZNF229","ZBTB25",0.0110618268798101
"2795","ZNF772","CREB3",0.011060586301859
"2797","ZNF436","NAIF1",0.0110574053449294
"2798","ZNF160","NFE2L3",0.0110568981585241
"2800","FOXO1","NR1D2",0.0110565876547355
"2801","MAFF","SP4",0.0110563884563414
"2803","MTERF3","FOXK1",0.0110524283668838
"2806","SAFB","ZNF275",0.0110483978265395
"2807","POU2AF1","ATF5",0.0110482033710057
"2808","MAF","ZIK1",0.0110478955510495
"2809","NFATC2","ZNF595",0.011047404509521
"2810","HHEX","CXXC5",0.011046993543977
"2811","ZNF585A","ZNF529",0.0110464192805271
"2812","NFX1","RELA",0.0110460567242614
"2813","HMG20A","ZNF350",0.0110428981524554
"2814","ZBTB21","MXD1",0.0110426727347229
"2815","ESR2","ZNF16",0.0110414109353256
"2816","ZNF718","PLAGL2",0.0110413726920111
"2817","IRF1","ZNF574",0.0110404600286564
"2818","ZNF33A","PRDM8",0.0110385757124623
"2819","ZNF671","CARF",0.0110348740793116
"2820","ZBTB4","ZNF609",0.011034815468239
"2822","CSRNP2","ZNF394",0.0110335268474936
"2823","ZNF682","ZNF407",0.0110330270765432
"2824","RXRA","ZKSCAN2",0.0110314771129525
"2825","ZNF43","IRF7",0.0110308976743526
"2826","GTF2I","SMYD3",0.0110300510800746
"2827","ZFP69B","POU2AF1",0.0110297983863086
"2828","ZNF709","SP100",0.011029333668458
"2829","ZFP82","ZBTB2",0.0110291271191993
"2830","HLX","ELF2",0.0110281802162455
"2831","HOXB7","NFE2L1",0.0110255232071118
"2832","ZNF630","ZNF284",0.0110253050273506
"2833","E2F1","ZKSCAN8",0.0110248737443324
"2834","SREBF1","ZNF782",0.0110241941133295
"2835","ZNF507","ZBED4",0.011023381575635
"2836","ZNF225","TFDP1",0.0110213900453731
"2838","SCMH1","ZNF219",0.0110137006230231
"2839","ZNF283","SP110",0.0110131341871089
"2840","BHLHE40","RXRA",0.011009347271989
"2841","NME2","PLAGL2",0.0110092640132332
"2842","ETS2","MYCL",0.0110085962100233
"2843","ZNF680","ZNF592",0.0110079924566826
"2844","TP73","PRDM8",0.0110057310188342
"2845","MXI1","ZNF609",0.0110024939183074
"2846","ZNF43","FOXN3",0.0110013664011182
"2847","ARID5B","HMG20A",0.0110013117956403
"2848","ZNF620","ZEB1",0.0110012477888801
"2849","BHLHE40","AEBP1",0.0110011832632525
"2850","ZNF827","ZNF264",0.0110001007326363
"2851","ZNF610","PRDM8",0.0109991023953134
"2852","ZNF616","ZNF428",0.0109941891041365
"2853","ZNF280D","IKZF3",0.0109927167193152
"2854","MBNL2","YBX3",0.0109916328486922
"2856","ZNF473","ZFP90",0.0109897161380906
"2857","NME2","ZNF451",0.0109876759268255
"2858","ARID5B","ZNF470",0.0109856366972978
"2859","PAX5","ZNF780A",0.0109827011532079
"2860","ZNF197","NFIL3",0.0109823449435609
"2861","ZNF671","STAT2",0.0109810448038477
"2862","ZNF594","UBP1",0.0109778667157865
"2863","ZBTB7B","ZFP37",0.0109770723860355
"2866","SAFB","ZNF579",0.0109720585345001
"2867","ZNF804A","SRCAP",0.0109711394470749
"2868","ZNF781","SON",0.0109690014558853
"2871","ZNF414","CPEB1",0.0109647522644351
"2872","C11orf95","SNAI3",0.0109643930168497
"2873","JUND","SREBF1",0.0109617667022293
"2874","GATAD2B","ZNF821",0.0109615507469973
"2875","IKZF1","ZNF630",0.0109588044201734
"2876","ZNF568","ZNF713",0.0109585046861957
"2877","ZNF529","ZNF708",0.0109584196287934
"2880","ZBTB42","GPBP1",0.0109528992026898
"2882","ZNF561","ZNF665",0.0109526810742531
"2883","SMAD5","ZNF449",0.0109522716490867
"2884","ZNF439","BHLHE40",0.0109511966037225
"2885","ZNF718","BAZ2B",0.0109506482534815
"2886","ZNF229","ZNF24",0.0109497512816718
"2887","ETS1","ZBTB11",0.0109486137965627
"2888","ZNF8","ZNF274",0.0109471928495875
"2889","ZSCAN2","ZNF23",0.0109462292270922
"2891","TFDP1","NR3C1",0.0109447903861205
"2892","ZNF436","ZBTB7A",0.0109441498316291
"2893","ZNF675","ZNF511",0.0109427706951089
"2894","ZNF718","ZNF616",0.010942653343037
"2895","NFE2L1","MAFB",0.0109413968277763
"2896","SCX","ZNF667",0.0109394702572841
"2897","GPBP1","IRF1",0.0109385708377453
"2898","TET3","ZNF747",0.0109383036974624
"2899","HOMEZ","ZBTB2",0.0109381911379948
"2900","NRL","ZNF561",0.0109376781198194
"2901","TCF7","ATF3",0.0109373584391609
"2902","ZNF121","ZNF790",0.010936653299554
"2903","ZNF100","DNTTIP1",0.0109347948852595
"2904","ZNF234","JUND",0.0109332013505595
"2905","HMG20A","SREBF1",0.0109313708080672
"2906","ZNF236","ZNF331",0.0109255515929161
"2907","ZNF268","ZNF630",0.0109254207802848
"2910","TBX21","ZNF516",0.0109203822890007
"2911","ZNF416","ZNF264",0.0109175348621243
"2912","ZNF292","GMEB2",0.010917451283422
"2913","IKZF3","SP8",0.0109138570123698
"2915","ZBTB11","ZNF628",0.0109115186039779
"2916","ZNF70","REXO4",0.0109103552065368
"2917","ELK1","ZBTB18",0.0109096366616221
"2918","NCOA3","POU5F1",0.0109084428703774
"2919","ZNF253","GLI4",0.0109079987207637
"2920","EGR2","ZNF33B",0.0109073661119339
"2921","ATF4","MAX",0.0109071326698625
"2922","IRF1","TFDP1",0.0109065516549974
"2923","ZNF682","RUNX1",0.0109056906042557
"2924","ATF4","ARID2",0.0109040468506128
"2925","ZNF627","ATF3",0.010903824663041
"2926","ZNF471","HIF1A",0.0109033421843013
"2927","ZKSCAN2","MYC",0.0109019222177576
"2928","JUND","IRF1",0.010901398458089
"2929","SP4","ZFY",0.0109011461354081
"2930","CREB3L2","ZNF200",0.0109008372431647
"2931","JUNB","ZNF428",0.0108988465432366
"2932","ZNF713","ARID5B",0.0108950615762373
"2933","ZNF671","ZKSCAN1",0.0108946218494907
"2934","PBX2","ZFP30",0.0108901707083894
"2935","NME2","ZNF253",0.0108898585431455
"2936","ZNF680","MBNL2",0.010887967480838
"2937","ZBTB48","MSANTD4",0.0108871956466878
"2938","ZNF761","BAZ2A",0.0108870185625129
"2940","ZNF576","HMBOX1",0.0108857605394523
"2941","ZBTB14","ZNF736",0.0108850901053802
"2942","ZNF718","ZFP91",0.0108834960146149
"2943","ZNF76","SP100",0.0108793708868834
"2944","ZNF880","ZNF226",0.0108784551104352
"2945","PBX3","ZNF264",0.010878384239977
"2946","NCOA1","SMAD4",0.0108782059286333
"2947","BCL6","RARA",0.010875708515983
"2948","ZXDC","ZBTB43",0.010875639946285
"2950","CTCF","ZFP37",0.0108752898705018
"2951","ZBTB9","ZNF57",0.0108744831867891
"2952","ZNF154","FOXJ3",0.0108733874228636
"2953","FOXO1","EGR3",0.0108732778158018
"2954","ZNF585B","TCF4",0.010872964922714
"2955","ATF6","DR1",0.0108728262708567
"2956","ETS1","ELF1",0.0108727110205546
"2959","ZNF576","FOXP1",0.0108678157486576
"2960","TET3","LCOR",0.0108675343499415
"2961","POU2F2","NFIC",0.0108660816000591
"2962","PIN1","MLX",0.0108656385847614
"2963","ZNF445","ZBTB45",0.0108640976647245
"2964","ZNF302","ZNF516",0.010864011703962
"2965","IKZF3","JUNB",0.01086399540476
"2966","NAIF1","ZNF304",0.0108631578218867
"2967","ZSCAN12","SCX",0.0108613511595276
"2968","LYL1","BCL6",0.0108595372570325
"2969","ZNF568","NCOA1",0.0108566962819955
"2970","LYL1","ZNF70",0.0108554861043476
"2971","MYBL2","ZNF792",0.0108539289586578
"2972","MEF2C","ATF4",0.0108534832026867
"2973","ZNF689","ZNF385C",0.0108530026656045
"2974","STAT1","TCF7",0.0108524584734749
"2977","NR2C2","CEBPA",0.0108477558168211
"2978","NCOA3","ZSCAN16",0.0108471562243921
"2979","GLMP","MAF",0.010847031885977
"2980","ZNF668","ZNF394",0.0108459899660923
"2981","ZNF32","NFKB1",0.0108457141830991
"2982","ZKSCAN2","SOX12",0.0108406354867002
"2983","FAM200B","PLSCR1",0.0108393592664927
"2984","ZNF561","CGGBP1",0.0108382818946062
"2985","ZNF860","STAT6",0.0108361927167199
"2986","ZNF436","ZNF747",0.0108360754151277
"2987","TET3","USF2",0.0108353021642378
"2988","NFAT5","TFDP1",0.01083421984072
"2989","NFXL1","CEBPA",0.0108340802102158
"2991","ZNF616","JUND",0.0108311956962518
"2992","ZNF408","STAT6",0.0108289573150244
"2993","ATF6","ZNF385A",0.010826174169604
"2994","ZSCAN16","CEBPG",0.0108238414256033
"2996","FOXM1","CSRNP1",0.0108196206191788
"2997","ZFAT","TCF7",0.0108173801863938
"2998","ZNF782","ZNF181",0.0108161265969068
"2999","ZNF623","CDC5L",0.0108160026786452
"3000","ZNF75A","ZNF215",0.01081599419219
"3001","ZNF160","SNAI3",0.0108137043445764
"3002","ZNF480","ZXDB",0.0108129711263021
"3004","ZNF561","ZNF594",0.0108089229925734
"3005","ESRRA","ZNF506",0.0108073687301686
"3006","THAP2","JRK",0.010806583376521
"3007","HMG20A","IRF1",0.0108058213271749
"3009","ZNF233","SPEN",0.0108049973845812
"3010","ELF2","TCFL5",0.0108036399397105
"3011","ZNF518A","ZNF420",0.010802816237721
"3012","ZFP82","CPEB1",0.0108024745903115
"3013","FLI1","CGGBP1",0.0108023320750323
"3015","BPTF","DNMT1",0.0108002156004374
"3016","NCOA3","ZNF524",0.0107990129626852
"3017","KLF2","MAFK",0.0107968528627332
"3018","ZNF564","THAP2",0.010796758582894
"3019","CEBPD","ZNF14",0.010796466810882
"3020","NCOA3","THAP4",0.0107954190603898
"3021","NME2","MYBL2",0.0107945694048693
"3022","ZNF880","MZF1",0.0107928471183136
"3023","ZNF449","ZFPM1",0.0107927896678543
"3024","SON","E2F7",0.0107924850610298
"3025","ZXDC","CEBPA",0.0107917185930938
"3026","ZNF32","IKZF1",0.0107907597516698
"3027","ZNF619","ZNF611",0.010790646287318
"3028","EGR1","ZBTB5",0.0107893097322305
"3029","ZNF410","PBX2",0.0107876774221822
"3030","ZNF675","SP3",0.0107870900035424
"3031","ZSCAN16","ZBTB5",0.010785968441403
"3032","ZNF257","ZNF574",0.0107844478174878
"3033","ZNF217","JUNB",0.0107842168081545
"3034","NR3C1","ZNF326",0.0107839283931919
"3035","ZNF653","MEF2B",0.0107833794050604
"3036","BHLHE40","STAT6",0.0107817977287569
"3037","DMTF1","ETS1",0.0107795695605005
"3038","MEF2A","MTERF4",0.0107781231761802
"3039","MBNL2","ZBTB1",0.0107735423866366
"3040","KLF12","ZNF284",0.0107733759588524
"3041","ZNF770","BCL11A",0.0107720801787577
"3042","GTF2B","CREB1",0.0107711250701735
"3043","ZBTB44","ZBTB21",0.0107690021401609
"3044","WIZ","SMAD5",0.0107681434387656
"3045","ZNF154","TCF4",0.0107672908441796
"3046","POU2F1","ZNF579",0.0107668252254626
"3048","ZNF667","HOXB2",0.010764034579912
"3049","MYCL","GLMP",0.0107638337835856
"3050","MBD4","EGR3",0.0107625132860581
"3051","SNAPC5","ZNF688",0.0107593840812813
"3052","E2F5","SRF",0.0107586826670688
"3053","XPA","ZBTB9",0.0107562362225596
"3054","ATMIN","ZNF559",0.0107560040360677
"3056","ZNF154","SP1",0.0107544036148491
"3057","DRAP1","CREM",0.0107520860106507
"3058","NCOA1","STAT6",0.010750461583274
"3059","NCOA3","ZNF428",0.0107495139648899
"3060","KLF12","ZNF37A",0.010748779128264
"3061","E2F1","ZNF267",0.0107485110460912
"3062","ZNF571","LCORL",0.0107473689834963
"3063","MXD1","TGIF1",0.0107460575694189
"3064","MLX","ZNF853",0.0107445131309622
"3065","ZNF154","FEZF2",0.0107440810751054
"3066","ZNF814","YBX3",0.0107440575860207
"3068","ZNF777","ZNF74",0.0107418722617051
"3069","ZSCAN26","ZNF215",0.0107402657773505
"3070","TIGD6","ZNF394",0.0107395499258264
"3071","ZNF706","ZNF430",0.0107394510817043
"3072","BAZ2A","ZNF45",0.0107384960522563
"3073","GTF2IRD2","HIF1A",0.0107327167557685
"3074","ZNF410","PRR12",0.0107327042465047
"3075","ZNF777","ZFY",0.0107320128683719
"3076","RREB1","TET3",0.010731293829987
"3077","NCOA2","NFIC",0.0107310358983816
"3079","LYL1","ZNF229",0.0107242566914099
"3080","CHAMP1","HSF1",0.0107242377042347
"3082","EGR2","ZNF551",0.010721735271585
"3083","FOXO1","MAFB",0.0107202541069938
"3084","CUX1","ADNP2",0.0107183541433038
"3085","ZNF616","MBD2",0.0107161590785941
"3086","ETS1","MBNL2",0.0107160499914568
"3087","ZNF416","ZNF771",0.0107153619646042
"3089","PRRX2","GFI1",0.010709784467801
"3090","ARID3A","HBP1",0.0107095684941852
"3091","GMEB1","ZNF652",0.0107079446396547
"3092","STAT2","NFIL3",0.0107063374311524
"3093","RBCK1","XBP1",0.0107051664057563
"3095","ZNF621","ZNF844",0.0107035303864069
"3096","MEF2C","SON",0.0107019257235514
"3097","SP3","HSF5",0.0107017050949988
"3098","ZNF229","ZNF428",0.0107016445803023
"3099","ZHX3","ZNF461",0.0107015864758549
"3100","MBD3","NFYB",0.0106994031266286
"3101","CEBPZ","HIVEP1",0.0106993239204694
"3102","DR1","BPTF",0.0106919015080947
